id,title,city,location,beds_number,bathrooms,price,living_area,land_area,parking_places,distance_from_sea,new_construction,air_conditioning,link,mobile_phone,last_update,published_by
3009819 (ALG-1355),Prodajem Kuću,Vižinada,"Vižinada, Hrvatska",3,0,3669000.0,150.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009819,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3188938 (ALG-2421),Prodajem Hotel,Ližnjan,"Pula, Hrvatska",0,0,3200000.0,900.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3188938,+385953631892,"22 Jan, 2024",AlphaLuxeGroup
3001921 (ALG-1356),Prodajem Hotel,Pula,"Pula, Hrvatska",0,0,3200000.0,300.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3001921,+385953631892,"18 Apr, 2023",AlphaLuxeGroup
3178093 (ALG-2036),Prodajem Stan-Apartman,Medulin,"Medulin, Hrvatska",11,0,3120000.0,1000.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3178093,+385953631892,"5 Jan, 2024",AlphaLuxeGroup
3191804 (ALG-2264),Prodajem Kuću,Rovinj,"Rovinj, Hrvatska",14,0,3000000.0,1007.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3191804,+385953631892,"25 Jan, 2024",AlphaLuxeGroup
3251414 (70-1),Prodajem Kuću,Umag,,10,4,3000000.0,405.0,4034.0,0,0,False,False,https://www.realitica.com/hr/listing/3251414,+385913030770,"25 Mar, 2024",collegium
3185554 (ALG-2446),Prodajem Kuću,Umag,"Umag, Hrvatska",4,0,3000000.0,405.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3185554,+385953631892,"17 Jan, 2024",AlphaLuxeGroup
3044238 (XML-4200-416909),Prodajem Kuću,Motovun,"Motovun,Croatia",3,4,2900000.0,250.0,50000.0,0,0,False,False,https://www.realitica.com/hr/listing/3044238,+385 992835255,"19 Jun, 2023",penta
3058079 (ALG-1757),Prodajem Kuću,Motovun,"Motovun, Hrvatska",4,0,2750000.0,409.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3058079,+385953631892,"11 Jul, 2023",AlphaLuxeGroup
3264504 (XML-4369-495456),Prodajem Građevinsko Zemljište,Rovinj,"Rovinj,Croatia",0,0,2685000.0,0.0,5967.0,0,0,False,False,https://www.realitica.com/hr/listing/3264504,915399869,"9 Apr, 2024",almeraproperties
3044169 (ALG-1793),Prodajem Kuću,Pula,"Pula, Hrvatska",9,0,2650000.0,495.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3044169,+385953631892,"19 Jun, 2023",AlphaLuxeGroup
3221571 (ALG-2517),Prodajem Hotel,Pula,"Pula, Hrvatska",0,0,2600000.0,1600.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3221571,+385953631892,"21 Feb, 2024",AlphaLuxeGroup
3042951 (ALG-1763),Prodajem Kuću,Fažana,"Fažana, Hrvatska",5,0,2600000.0,280.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3042951,+385953631892,"16 Jun, 2023",AlphaLuxeGroup
3011213 (ALG-1247),Prodajem Kuću,Poreč,"Poreč, Hrvatska",5,0,2600000.0,263.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3011213,+385953631892,"2 May, 2023",AlphaLuxeGroup
3009823 (ALG-1360),Prodajem Kuću,Svetvinčenat,"Svetvinčenat, Hrvatska",28,0,2500000.0,1447.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009823,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
2552472 (ALG-252),Prodajem Hotel,Rovinj,"Rovinj, Hrvatska",0,0,2500000.0,1000.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2552472,+385953631892,"4 May, 2021",AlphaLuxeGroup
3009830 (ALG-1367),Prodajem Kuću,Žminj,"Žminj, Hrvatska",4,0,2500000.0,800.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009830,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3183816 (ALG-2214),Prodajem Kuću,Poreč,"Poreč, Hrvatska",9,0,2500000.0,683.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3183816,+385953631892,"15 Jan, 2024",AlphaLuxeGroup
3009866 (ALG-2369),Prodajem Hotel,Poreč,"Poreč, Hrvatska",0,0,2500000.0,540.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009866,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3141147 (ALG-2030),Prodajem Hotel,Novigrad,"Novigrad, Hrvatska",0,0,2300000.0,900.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3141147,+385953631892,"10 Nov, 2023",AlphaLuxeGroup
3042949 (ALG-1754),Prodajem Kuću,Fažana,"Fažana, Hrvatska",4,0,2300000.0,320.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3042949,+385953631892,"16 Jun, 2023",AlphaLuxeGroup
3001922 (ALG-1359),Prodajem Kuću,Fažana,"Fažana, Hrvatska",5,0,2300000.0,300.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3001922,+385953631892,"18 Apr, 2023",AlphaLuxeGroup
3009821 (ALG-1357),Prodajem Kuću,Ližnjan,"Ližnjan, Hrvatska",3,0,2300000.0,280.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009821,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3023530 (ALG-1619),Prodajem Kuću,Fažana,"Fažana, Hrvatska",5,0,2300000.0,219.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3023530,+385953631892,"19 May, 2023",AlphaLuxeGroup
2986919 (ALG-1354),Prodajem Kuću,Fažana,"Fažana, Hrvatska",4,0,2250000.0,320.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2986919,+385953631892,"27 Mar, 2023",AlphaLuxeGroup
3189886 (ALG-2462),Prodajem Hotel,Motovun,"Motovun, Hrvatska",0,0,2200000.0,820.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3189886,+385953631892,"23 Jan, 2024",AlphaLuxeGroup
3019278 (ALG-1577),Prodajem Kuću,Medulin,"Medulin, Hrvatska",5,0,2200000.0,480.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3019278,+385953631892,"13 May, 2023",AlphaLuxeGroup
3058072 (ALG-1707),Prodajem Kuću,Fažana,"Fažana, Hrvatska",4,0,2200000.0,240.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3058072,+385953631892,"11 Jul, 2023",AlphaLuxeGroup
3018576 (ALG-1557),Prodajem Hotel,Medulin,"Medulin, Hrvatska",0,0,2178000.0,1000.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3018576,+385953631892,"12 May, 2023",AlphaLuxeGroup
2940268 (ALG-1007),Prodajem Kuću,Fažana,"Fažana, Hrvatska",7,0,2150000.0,553.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2940268,+385953631892,"24 Jan, 2023",AlphaLuxeGroup
3026342 (ALG-955),Prodajem Kuću,Medulin,"Medulin, Hrvatska",11,0,2100000.0,600.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3026342,+385953631892,"24 May, 2023",AlphaLuxeGroup
3009839 (ALG-1377),Prodajem Kuću,Poreč,"Poreč, Hrvatska",7,0,2080000.0,510.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009839,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3236615 (ALG-1815),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,2075000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3236615,+385953631892,"11 Mar, 2024",AlphaLuxeGroup
3217294 (ALG-2080),Prodajem Kuću,Buzet,"Buzet, Hrvatska",3,0,2075000.0,200.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3217294,+385953631892,"16 Feb, 2024",AlphaLuxeGroup
3191806 (ALG-2424),Prodajem Hotel,Pićan,"Pićan, Hrvatska",0,0,2060000.0,1025.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3191806,+385953631892,"25 Jan, 2024",AlphaLuxeGroup
3042954 (ALG-1798),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,2050000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3042954,+385953631892,"16 Jun, 2023",AlphaLuxeGroup
3009834 (ALG-1372),Prodajem Kuću,Labin,"Labin, Hrvatska",4,0,2040000.0,386.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009834,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3200322 (ALG-2428),Prodajem Kuću,Medulin,"Medulin, Hrvatska",26,0,2011500.0,792.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3200322,+385953631892,"2 Feb, 2024",AlphaLuxeGroup
3200321 (ALG-2425),Prodajem Kuću,Rovinj,"Rovinj, Hrvatska",25,0,2000000.0,1260.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3200321,+385953631892,"2 Feb, 2024",AlphaLuxeGroup
3046948 (ALG-1872),Prodajem Kuću,Pula,"Pula, Hrvatska",7,0,2000000.0,470.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3046948,+385953631892,"23 Jun, 2023",AlphaLuxeGroup
3178094 (ALG-2257),Prodajem Kuću,Vodnjan,"Vodnjan, Hrvatska",4,0,2000000.0,460.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3178094,+385953631892,"5 Jan, 2024",AlphaLuxeGroup
3009861 (ALG-1406),Prodajem Kuću,Medulin,"Medulin, Hrvatska",7,0,2000000.0,440.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009861,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
2940267 (ALG-974),Prodajem Kuću,Medulin,"Medulin, Hrvatska",5,0,2000000.0,407.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2940267,+385953631892,"24 Jan, 2023",AlphaLuxeGroup
2861707 (ALG-808),Prodajem Kuću,Pula,"Pula, Hrvatska",7,0,2000000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2861707,+385953631892,"20 Sep, 2022",AlphaLuxeGroup
3194317 (ALG-2447),Prodajem Kuću,Buje,"Buje, Hrvatska",4,0,2000000.0,390.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3194317,+385953631892,"29 Jan, 2024",AlphaLuxeGroup
3181479 (ALG-2412),Prodajem Kuću,Medulin,"Medulin, Hrvatska",8,0,2000000.0,220.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3181479,+385953631892,"11 Jan, 2024",AlphaLuxeGroup
2770243 (ALG-684),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,1950000.0,226.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2770243,+385953631892,"28 Apr, 2022",AlphaLuxeGroup
3009856 (ALG-1398),Prodajem Kuću,Barban,"Barban, Hrvatska",5,0,1890000.0,360.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009856,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3009859 (ALG-1403),Prodajem Kuću,Medulin,"Medulin, Hrvatska",3,0,1880000.0,260.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009859,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3009835 (ALG-1373),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,1872000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009835,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3236620 (ALG-2530),Prodajem Poslovni Prostor,Fažana,"Fažana, Hrvatska",0,0,1813000.0,234.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3236620,+385953631892,"11 Mar, 2024",AlphaLuxeGroup
3188932 (ALG-1975),Prodajem Kuću,Pazin,"Pazin, Hrvatska",4,0,1800000.0,800.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3188932,+385953631892,"22 Jan, 2024",AlphaLuxeGroup
3199168 (ALG-2417),Prodajem Hotel,Umag,"Umag, Hrvatska",0,0,1800000.0,670.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3199168,+385953631892,"1 Feb, 2024",AlphaLuxeGroup
3009852 (ALG-1394),Prodajem Kuću,Rovinj,"Rovinj, Hrvatska",14,0,1800000.0,625.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009852,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
2940253 (ALG-796),Prodajem Kuću,Umag,"Umag, Hrvatska",8,0,1800000.0,480.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2940253,+385953631892,"24 Jan, 2023",AlphaLuxeGroup
3023532 (ALG-1621),Prodajem Kuću,Fažana,"Fažana, Hrvatska",3,0,1800000.0,168.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3023532,+385953631892,"19 May, 2023",AlphaLuxeGroup
3001923 (ALG-1378),Prodajem Zemljište,Poreč,"Poreč, Hrvatska",0,0,1765000.0,0.0,8000.0,0,0,False,False,https://www.realitica.com/hr/listing/3001923,+385953631892,"18 Apr, 2023",AlphaLuxeGroup
2986914 (ALG-614),Prodajem Kuću,Fažana,"Fažana, Hrvatska",5,0,1750000.0,432.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2986914,+385953631892,"27 Mar, 2023",AlphaLuxeGroup
2764558 (ALG-520),Prodajem Kuću,Tinjan,"Tinjan, Hrvatska",9,0,1750000.0,360.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2764558,+385953631892,"18 Apr, 2022",AlphaLuxeGroup
3196169 (ALG-2448),Prodajem Kuću,Kaštelir-Labinci,"Kaštelir, Hrvatska",4,0,1750000.0,306.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3196169,+385953631892,"30 Jan, 2024",AlphaLuxeGroup
2986920 (ALG-1371),Prodajem Kuću,Poreč,"Poreč, Hrvatska",4,0,1750000.0,240.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2986920,+385953631892,"27 Mar, 2023",AlphaLuxeGroup
3044173 (ALG-1813),Prodajem Kuću,Ližnjan,"Ližnjan, Hrvatska",4,0,1712000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3044173,+385953631892,"19 Jun, 2023",AlphaLuxeGroup
2856316 (ALG-1028),Prodajem Kuću,Lupoglav,"Lupoglav, Hrvatska",6,0,1700000.0,380.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2856316,+385953631892,"11 Sep, 2022",AlphaLuxeGroup
3267657 (XML-4108-496559),Prodajem Kuću,Poreč,"Poreč,Croatia",0,0,1660000.0,694.0,500.0,0,0,False,False,https://www.realitica.com/hr/listing/3267657,914808808,"11 Apr, 2024",dux
2986924 (ALG-1405),Prodajem Kuću,Medulin,"Medulin, Hrvatska",11,0,1660000.0,650.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2986924,+385953631892,"27 Mar, 2023",AlphaLuxeGroup
2974390 (ALG-1232),Prodajem Kuću,Poreč,"Poreč, Hrvatska",6,0,1650000.0,450.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2974390,+385953631892,"10 Mar, 2023",AlphaLuxeGroup
3009840 (ALG-1379),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",6,0,1649000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009840,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3026337 (ALG-885),Prodajem Kuću,Medulin,"Medulin, Hrvatska",11,0,1600000.0,450.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3026337,+385953631892,"24 May, 2023",AlphaLuxeGroup
2940260 (ALG-888),Prodajem Kuću,Pazin,"Pazin, Hrvatska",4,0,1600000.0,433.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2940260,+385953631892,"24 Jan, 2023",AlphaLuxeGroup
2423260 (IRO-10),Prodajem Kuću,Rovinj,"Rovinj, Hrvatska",5,0,1600000.0,372.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2423260,+385953631892,"20 Oct, 2020",AlphaLuxeGroup
2986922 (ALG-1386),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,1600000.0,350.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2986922,+385953631892,"27 Mar, 2023",AlphaLuxeGroup
2974394 (ALG-1236),Prodajem Kuću,Poreč,"Poreč, Hrvatska",4,0,1600000.0,288.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2974394,+385953631892,"10 Mar, 2023",AlphaLuxeGroup
3179191 (ALG-1764),Prodajem Kuću,Umag,"Umag, Hrvatska",5,0,1600000.0,243.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3179191,+385953631892,"8 Jan, 2024",AlphaLuxeGroup
3141148 (ALG-2035),Prodajem Kuću,Pula,"Pula, Hrvatska",13,0,1580000.0,600.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3141148,+385953631892,"10 Nov, 2023",AlphaLuxeGroup
3009860 (ALG-1404),Prodajem Kuću,Medulin,"Medulin, Hrvatska",26,0,1560000.0,738.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009860,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3043471 (ALG-1721),Prodajem Kuću,Pula,"Pula, Hrvatska",5,0,1560000.0,570.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3043471,+385953631892,"17 Jun, 2023",AlphaLuxeGroup
3009858 (ALG-1402),Prodajem Kuću,Medulin,"Medulin, Hrvatska",11,0,1560000.0,500.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009858,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3009854 (ALG-1396),Prodajem Kuću,Vižinada,"Vižinada, Hrvatska",4,0,1560000.0,280.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009854,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3009833 (ALG-1370),Prodajem Kuću,Pula,"Pula, Hrvatska",5,0,1560000.0,200.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009833,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3058078 (ALG-1756),Prodajem Kuću,Svetvinčenat,"Svetvinčenat, Hrvatska",3,0,1557000.0,159.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3058078,+385953631892,"11 Jul, 2023",AlphaLuxeGroup
3009836 (ALG-1374),Prodajem Kuću,Pula,"Pula, Hrvatska",16,0,1556300.0,735.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009836,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3236619 (ALG-1971),Prodajem Kuću,Rovinj,"Rovinj, Hrvatska",4,0,1556250.0,550.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3236619,+385953631892,"11 Mar, 2024",AlphaLuxeGroup
2986923 (ALG-1401),Prodajem Kuću,Fažana,"Fažana, Hrvatska",12,0,1556000.0,800.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2986923,+385953631892,"27 Mar, 2023",AlphaLuxeGroup
3190799 (ALG-2266),Prodajem Kuću,Ližnjan,"Ližnjan, Hrvatska",5,0,1556000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3190799,+385953631892,"24 Jan, 2024",AlphaLuxeGroup
2764561 (ALG-529),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",12,0,1550000.0,534.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2764561,+385953631892,"17 Apr, 2022",AlphaLuxeGroup
3199155 (ALG-2263),Prodajem Kuću,Umag,"Umag, Hrvatska",6,0,1550000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3199155,+385953631892,"1 Feb, 2024",AlphaLuxeGroup
3034988 (ALG-1701),Prodajem Kuću,Fažana,"Fažana, Hrvatska",4,0,1550000.0,285.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3034988,+385953631892,"5 Jun, 2023",AlphaLuxeGroup
3188262 (ALG-1829),Prodajem Kuću,Sveti Lovreč,"Sveti Lovreč, Hrvatska",4,0,1550000.0,203.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3188262,+385953631892,"21 Jan, 2024",AlphaLuxeGroup
2739942 (ALG-584),Prodajem Kuću,Labin,"Labin, Hrvatska",3,0,1540000.0,360.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2739942,+385953631892,"6 Mar, 2022",AlphaLuxeGroup
3034987 (ALG-1696),Prodajem Kuću,Višnjan,"Poreč, Hrvatska",7,0,1500000.0,900.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3034987,+385953631892,"5 Jun, 2023",AlphaLuxeGroup
2545001 (ALG-244),Prodajem Kuću,Tar-Vabriga,"Poreč, Hrvatska",7,0,1500000.0,520.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2545001,+385953631892,"3 May, 2022",AlphaLuxeGroup
3016796 (ALG-1535),Prodajem Kuću,Labin,"Labin, Hrvatska",4,0,1500000.0,500.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3016796,+385953631892,"10 May, 2023",AlphaLuxeGroup
3009891 (ALG-1437),Prodajem Kuću,Pula,"Pula, Hrvatska",5,0,1500000.0,460.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009891,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
2940275 (ALG-1060),Prodajem Kuću,Tinjan,"Tinjan, Hrvatska",5,0,1500000.0,420.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2940275,+385953631892,"24 Jan, 2023",AlphaLuxeGroup
3058087 (ALG-1775),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,1500000.0,380.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3058087,+385953631892,"11 Jul, 2023",AlphaLuxeGroup
3099016 (ALG-1837),Prodajem Kuću,Poreč,"Poreč, Hrvatska",5,0,1500000.0,320.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3099016,+385953631892,"13 Sep, 2023",AlphaLuxeGroup
3177497 (ALG-2270),Prodajem Kuću,Marčana,"Peruški, Hrvatska",4,0,1500000.0,296.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3177497,+385953631892,"4 Jan, 2024",AlphaLuxeGroup
2986917 (ALG-1194),Prodajem Kuću,Poreč,"Poreč, Hrvatska",4,0,1500000.0,280.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2986917,+385953631892,"27 Mar, 2023",AlphaLuxeGroup
2765035 (ALG-567),Prodajem Kuću,Buje,"Buje, Hrvatska",10,0,1500000.0,240.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2765035,+385953631892,"18 Apr, 2022",AlphaLuxeGroup
2856326 (ALG-1206),Prodajem Stan-Apartman,Poreč,"Poreč, Hrvatska",7,0,1450000.0,330.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2856326,+385953631892,"11 Sep, 2022",AlphaLuxeGroup
3194327 (ALG-2477),Prodajem Kuću,Tar-Vabriga,"Vabriga, Hrvatska",3,0,1450000.0,192.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3194327,+385953631892,"29 Jan, 2024",AlphaLuxeGroup
2670022 (ALG-325),Prodajem Kuću,Poreč,"Poreč, Hrvatska",5,0,1430000.0,550.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2670022,+385953631892,"21 Oct, 2021",AlphaLuxeGroup
3213047 (ALG-2256),Prodajem Kuću,Svetvinčenat,"Svetvinčenat, Hrvatska",4,0,1400000.0,420.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3213047,+385953631892,"12 Feb, 2024",AlphaLuxeGroup
3154633 (ALG-514),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,1400000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3154633,+385953631892,"30 Nov, 2023",AlphaLuxeGroup
2986916 (ALG-1012),Prodajem Kuću,Medulin,"Medulin, Hrvatska",4,0,1400000.0,397.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2986916,+385953631892,"27 Mar, 2023",AlphaLuxeGroup
3220212 (ALG-2441),Prodajem Kuću,Poreč,"Poreč, Hrvatska",4,0,1400000.0,296.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3220212,+385953631892,"20 Feb, 2024",AlphaLuxeGroup
3046947 (ALG-1835),Prodajem Kuću,Grožnjan,"Grožnjan, Hrvatska",4,0,1400000.0,220.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3046947,+385953631892,"23 Jun, 2023",AlphaLuxeGroup
3020162 (ALG-1588),Prodajem Stan-Apartman,Rovinj,"Rovinj, Hrvatska",3,0,1395000.0,227.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3020162,+385953631892,"15 May, 2023",AlphaLuxeGroup
3135389 (ALG-2188),Prodajem Kuću,Višnjan,"Višnjan, Hrvatska",4,0,1390000.0,230.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3135389,+385953631892,"2 Nov, 2023",AlphaLuxeGroup
3044172 (ALG-1812),Prodajem Kuću,Barban,"Barban, Hrvatska",4,0,1380000.0,380.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3044172,+385953631892,"19 Jun, 2023",AlphaLuxeGroup
3009814 (ALG-1349),Prodajem Kuću,Vižinada,"Vižinada, Hrvatska",4,0,1380000.0,300.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3009814,+385953631892,"28 Apr, 2023",AlphaLuxeGroup
3044880 (ALG-1160),Prodajem Kuću,Barban,"Barban, Hrvatska",4,0,1380000.0,280.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3044880,+385953631892,"20 Jun, 2023",AlphaLuxeGroup
2974398 (ALG-1240),Prodajem Kuću,Poreč,"Poreč, Hrvatska",5,0,1360000.0,186.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2974398,+385953631892,"10 Mar, 2023",AlphaLuxeGroup
2940256 (ALG-823),Prodajem Kuću,Medulin,"Medulin, Hrvatska",6,0,1350000.0,530.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2940256,+385953631892,"24 Jan, 2023",AlphaLuxeGroup
2974397 (ALG-1239),Prodajem Kuću,Poreč,"Poreč, Hrvatska",5,0,1350000.0,383.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2974397,+385953631892,"10 Mar, 2023",AlphaLuxeGroup
3092632 (ALG-2096),Prodajem Kuću,Poreč,"Poreč, Hrvatska",4,0,1350000.0,246.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3092632,+385953631892,"4 Sep, 2023",AlphaLuxeGroup
3014157 (ALG-1496),Prodajem Kuću,Poreč,"Poreč, Hrvatska",9,0,1300000.0,520.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3014157,+385953631892,"6 May, 2023",AlphaLuxeGroup
3058089 (ALG-1777),Prodajem Kuću,Kaštelir-Labinci,"Kaštelir, Hrvatska",6,0,1300000.0,450.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/3058089,+385953631892,"11 Jul, 2023",AlphaLuxeGroup
2968262 (ALG-1113),Prodajem Kuću,Poreč,"Poreč, Hrvatska",7,0,1300000.0,450.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2968262,+385953631892,"2 Mar, 2023",AlphaLuxeGroup
2856319 (ALG-1052),Prodajem Kuću,Labin,"Labin, Hrvatska",5,0,1300000.0,400.0,0.0,0,0,False,False,https://www.realitica.com/hr/listing/2856319,+385953631892,"11 Sep, 2022",AlphaLuxeGroup
